title,reply
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,믿고보는 잇섭
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,와 댓글보소~~ 15프로 주문했는데 역시 믿고 보는 ~~
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,그럼결국 iOS 17 초기버전 문제였을까여...? 아이폰 14 프로도 iOS 16에서는 괜찮았다가 17에서 점수 낮아지고 발열 올라서 17.0.3로 개선되서 원래 iOS 16때로 돌아온건지 그것마저 이길 정도로 개선된건지도 궁금하기는 하네요.
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,"국내 프리오더 시작일인 어제 홍콩 직구한 아이폰15프맥이 집에 도착... ㅋㅋ
추석연휴만 아니었어도... 그래도 써보니 너무 만족스럽네요"
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,나만 이번 발열 관련 업데이트 하고 나서 120hz가 자주 깨지는 거 같은 느낌이 드나. 화면도 한 타이밍씩 반응이 늦어지는 경우도 잦은 거 같고…
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,"얼마전에 17로 올린 xr유저입니다. 다시 또 올려야겠네요..
구형 아이폰에서는 성능 저하 특히 배터리 타임이 눈에 띄게 줄었다는데 혹시 테스트 계획 있으신가요?"
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,이게 애플의 기술력입니다 괜히 전세계인들이 애플애플 하는게 아닙니다
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,15프로 사전예약하고 기다리는 중인데 영상 감사합니다!
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,혹시 ipadOS 17.03도 발열 개선이 되었는지 리뷰 해주실 수 있나요?
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,배터리 테스트 때문에 한대 더 산 건 컨텐츠에 재미를 주기 위한 거지. 그냥 10~20 주고 애플샵 가서 배터리 교체하면 되는데도. 역시 수익이 짱짱한 채널은 컨텐츠에 돈을 안 아낌.
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,음?원신 테스트 내용이 좀 이상한데 업데이트 전에는 14pro 온도가 압도적으로 낮다가 업데이트 후 증가해서 온도차가 줄었다고 하는건 그냥 14pro온도가 업데이트 후 증가해서 그런거 아닌가요 15pro발열은 여전히 못잡은거고…
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,"마치 amd gpu 사업부를 보는것같았다,,
소프트웨어 개선으로 성능항샹 
성장형 그래픽카드 라데온"
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,gos때매 갤10 성능하락으로 아이폰으로 폰 바꾼 입장에서 이번 애플의 대처가 참 씁쓸합니다...
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,테스트 때문에 14pro 새로 산 잇섭 폼 미쳐따리 미쳐따🫠
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,"이썹님
저 15프로 지를까 말까 고민중인데(지금 12미니) 잇섭님 리뷰 영상 하나하나 다 챙겨보고 있습니다.
감사합니다
(그래서 바꿔도 될까요? 그냥 15할까요 ㅠ)"
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,"과연 애플이 이런 상황을 몰랐을까?
혁신은 이런거다 라는 고도의 노이즈 마케팅"
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,잇섭형 프랑스인가? 아이폰12가 전자파 기준위배해서 판매 중단되었다고 했는데 국내는 전자파 기준이 더 낮아서 관련소식 전해주면 좋을것 같에
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,전 이상하게 13프로맥스에 비해 14프맥이 배터리가 엄청 짧다고 느껴지는데 15는 더 줄었다니깐 기변하기 무섭네요
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,업데이트후에 배터리 조금 증가 발열 간소 성능 유지 맞나요????
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,처음부터 소프트웨어를 잘 만들었으면 좋았을텐데.. ios 16 기점으로 매 버전마다 문제가 생기는 것 같아 좀 아쉽네요
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,우리는 이런걸 “최적화에 성공 했다” 라고 부르기로 했어요
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,잇섭님 콘텐츠를 위해(?) 150만원지출 역시 잇섭이행님
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,역시나 ~~ 발열을 인정하고 바로 펌웨어 업데이트로 수정해주는 애플 ~~ 이제 폰 가격 좀 더 낮춰줘 ㅋㅋㅋ
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,오히려 출시 가 늦어진 게 다행이라 보네요 물론 전시된 폰은 17 그대로이겠지만요
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,잇섭형님 15프로 써보면서 용량은 어땟나요??..사진 용량크기 커졌다고 하는 얘기들 많아서요
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,이게 삼성과 애플의 발열 대처의 차이
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,와 배터리 테스트 때문에 14프로를 사다니 ㄷㄷㄷㄷㄷㄷㄷ
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,겨울에 핫팩안사도 되나 싶었는데 이걸 업뎃해주네 ㄷㄷ
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,가장 신기한건 애플은 항상 소프트업데이트로 고쳐짐
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,잇섭님 아이폰 15용 맥세이프 충전기 추천 영상좀 찍어주세요 ~~~~~~~~~
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,이번의 발열문제 업데이트는 아이폰15에서만 해당되는 내용인건가요?
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,오버히팅에 겐신임팩에선 왜 14Pro가 OS Update 가 되었음에도 불구하고 15Pro보다 더 많은 열상승률을 보여주는 걸까요?? 이는 15가 개선 된것처럼 보이기 위해 오히려 14의 열이 더 나도록 역으로 14가 더 나빠보이게 한거라고 밖엔 …. 쩝.. 무척 쉽게 들킬수 밖에 없는 꼼수 같네요…;;
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,6:14 업데이트 하고 나서 14프로 온도가 오른거...? 그래서 차이가 없어졌네...?
애플에서 긴급 패치한 iOS 17.0.3 업데이트! 아이폰 15 프로 발열이 과연 개선됐을지 직접 테스트 해봤습니다.,mr엠알 유튜브에서는 3d마크를 3회차까지 돌려서 비교하면 쓰로틀링이 걸리고 성능이 하락한다는 결과가 나오더라구요 혹시 이부분까지 한번더 확인이 가능할까요.! ?
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"항상 다른 리뷰어들 보면 ""이게 이렇게 별로라고..?"" 싶을 정도로 까다롭게 평가하고 별로 안 꽂히는 포인트 지적하면서 사지말라고 하는 경우가 많았는데 잇섭님은 애플이던 삼성이던 중국 브랜드던 엘지던 항상 일관된 태도로 리뷰해주셔서 좋다는 생각이 들었음 그냥 자기가 가지고 있는 정보가지고 고기는 이렇게 먹어야 진짜 고기다, 회는 초장에다 찍어먹는 사람은 회알못이다 이런 이상한 엘리트적 사고를 가진게 아니라 그냥 일반인 기준에서 가성비라는 기준으로서 잘 평가해주신달까 그래서 해주시는 리뷰가 모든 사람들이랑 크게 온도차가 없고 가장 구독자 수가 많으신게 아닌가 싶음"
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"늘 영상 잘 보고있습니다~
보통 신제품이 나오면 전작과 비교를 많이 하는게 보통인데 
핸드폰의 교체주기 수요가 2년에서 3년 사이기도 하니 
교체수요가 많이 일어날만한 라인 모델과도 디자인, 성능적 부분에서 가볍게라도 비교로 다뤄주시면 좋을것 같아요"
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"무게 감량은 테두리가 티타늄 합금이 된 것도 있겠지만 내부 프레임이 알루미늄으로 바뀐 것이 주요한 것 같아요.
이전 까진 한 가지 재질로 프레임을 만들었다면 이번엔 두 자기 재질을 접합 한 프레임을 사용한 방식이 인상적이네요.
케이스파이 제품은 개인적으론 좋아하지 않지만 (커지고 무거워지고) 매년 하나씩은 사는 제품이죠.
지금은 안 만드는 듯 하지만 예전엔 부서지는 재질도 있었고 작년에 산 제품은 뒷판과 테두리가 불리 되기도 하는 듯 내구성 문제가 있어왔는데 단순히 내가 뽑기운이 나쁜 건가 ㅋ"
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),수많은 유튜버의 리뷰를 봤지만 역시 잇섭이 화질이 좋아서 실물느낌 지대로임
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),개봉한지 몇 분도 안 되었는데 마음대로 떨어뜨리다니 ㅋㅋㅋ 잇섭님 영상 제품은 믿고 살 수 밖에 없네요ㅋㅋㅋ
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),갠적으로 디자인이랑 색상은 14 압승이지만 베젤이랑 무게 감소는 진짜 좋네요
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"케이스티파이가 정말 전략을 잘 짠게
유명 연애인, 인플루언서들한테 폰 케이스만 주면서 광고 맡긴게 아니라 사용중인 기업 최신 휴대폰(아이폰,갤럭시 등)도 같이 주면서 케이스를 줌으로써 광고할때만 끼는 케이스가 아닌 계속 자신들의 케이스를 쓰게만드는 전략보고 대단하다 싶었음 ㅋㅋㅋㅋ
연애인, 인플루언서 입소문타게해서 일반인한테 남겨먹고 그걸로 연애인들한테 조공 이게 반복.."
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),디자인도너무미쳤고 가격까지 덤으로 미친케이스 ㅎㅎ
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),네추럴 컬러랑 블루 컬러 중에 고민하고 있었는데 그걸 딱 맞춰서 준비해주시다니!!! 역시 블루 컬러가 마음에 드네요ㅎㅎ 거기다가 케이스티파이도 고민중이었는데ㅋㅋㅋㅋ 덕분에 할인된 가격으로 구할 수 있게 되었네요!! 항상 좋은 영상 감사합니다!!
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"내추럴 넘 예쁘네용 
블루 컬러 고급져보이는데..
호불호 갈리는 것 같아요!
실물 본 대만 사람들 사이에서 이미 인기 떨어졌고, 벌써 가격 내려서 판매하는데도 사는 사람이 없을 정도 라고 하네요... 분명 예약할때는 내추럴 다음으로 블루가 2위 컬러인데! 알 수가 없네유 
심지어 화이트랑 내추럴 고민해서 결국 인기컬러 내추럴 구입한 사람은 맥세이프 케이스에 하얀링이 너무 티가 나서 화이트 살 걸 후회하기도... 
그냥 자기 맘에 드는 것 사는게 가장 좋은 것 같아요 
그나저나 애플 워치 무슨 컬러 살 지 아직도 고민중... 🫠"
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),솔직히 이번 프로 시리즈는 처음으로 티타늄 프레임이 적용되었기 때문인지 QC 문제와 내구성 문제가 더 두드러지는 것 같네요. 영상 재미있게 보았습니다! 감사합니다
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),케이스티파이 너무 창렬임 ㅋㅋㅋㅋ 뭐 콜라보한거면 라이센스 때문에 그런가 싶겠는데 그냥 기본 케이스도 80000원 하는 거 보고 왜 비싼거지? 싶었음 시리즈 나올 때마다 가격 올리던데 아이폰 17정도 나오면 지금 80000원하는 케이스도 13만원정도 할 듯
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),이미 출시한 해외 국가에서는 인기가 정말 많다고 하는데 우리나라에도 빨리 출시해서 만져 보고 싶습니다.
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),미국에서 13일반 쓰다가 15프로 넘어왔는데 진짜 대대대대대대만족중 ㅋㅋㅋㅋㅋㅋ곡면 라운딩 처리가 그립감 진짜 좋아졌고(근데 케이스 끼우면 노쓸모...) 친구꺼 14프로 들고 비교해보니까 확실히 가벼워짐 ㅋㅋㅋ추가로 c타입 프로모션 디스플레이까지 존나 야무지게맛있음ㅋㅋㅋㅋㅋ
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"AP 발열 및 성능, 안정성과 티타늄, 후면 유리, QC 등 워낙 이슈가 많아서 국내 출시 전에 영상으로 빠르게 올려주셨으면 좋겠습니다"
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"13프로때 쓰던 케이스 디자인 똑같은걸로 미리 주문해놨어요 ㅋㅋㅋ
제가 쓰던 임팩트케이스가 사라지고
바운스케이스로 대체되어서 좀 더 가벼운걸로 고르긴 했지만...
사전예약할 때쯤이면 오지않을까 싶네요"
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"해외 영상 보니까 15 pro Max는 조금만 힘줘도 바로 뒷면 유리가 꺠지던데, 내구성이 좀 걱정됩니다...
근데 이상한게 15 pro는 그에 비해 힘을 좀 세게 줘도 안깨지더라고요
그거랑 더불어서 티타늄 프레임 측면 변색 및 기스 등등 이번 시리즈는 가벼운 만큼 케이스를 꼭 끼는게 좋을 것 같습니다!"
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),아이폰 15 칩셋이 아직 최적화 이슈가 있는것 같군요 ㅠㅠ . 이번 베터리 타임에 이슈가 있다던데 해외 리뷰들 보니 ios17.1 업데이트가 있어야 좀 안정화 될것 같다고 하네요. 만약 발열이 있더라도 놀라지 마시기를
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),케이스티파이와 아이폰 15 시리즈를 동시에 리뷰하는 잇섭 폼 미쳤다ㄷㄷ
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),방금 언박싱한걸 던져버리는 잇섭클라스 믿습니다 갓섭
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"12프로랑 15프로랑 187로 스펙상 무게 같은데
소재가 다르니 실제로 체감상 어떤지 궁금해용.!"
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"저는 작년에 잇섭님 프로모션으로 구매하였는데 6개월이 지나기 일주일 전 화장실에서 나오며 떨어진 걸로 케이스 옆면이랑 중앙이랑 대놓고 분리되는거 보고 기겁했습니다.
잇섭님이 안내하신 대로 옆면의 소재가 따로 되어있는데 이 때문인지 옆면과 중앙의 구조가 따로 되어있고 한 번 갈라지니 케이스 전체가 약속한 듯이 옆면과 떨어져 나갔습니다.
구조상 절대 일반적인 접착제로 일반인이 수리할 수 없습니다.

살면서 케이스에 as를 받아보거나 받아볼 생각도 안해보아서 다른 케이스를 알아보고 있었는데 우연히 6개월 지나기 하루 전 문의를 통해 as를 받을 수 있다는 것을 알고 아슬아슬하게 같은 케이스를 무료로 다시 배송 받았습니다.
의문인 점은 AS 방식이 저는 옆면이랑 분리된 것 외에는 케이스 자체는 튼튼하게 문제없어 같은 케이스를 수리해서 쓰길 원하였는데 수리는 절대 하지 않고 무료로 한 번 더 주거나 할인 쿠폰을 주는 것으로 새 케이스를 사게 만든다는 것입니다.
환경친화적인 방향을 추구하는 재활용 소재에 진심이라는 회사에서 탈을 쓰고 돈버는 것에만 진심인 것 같다는 생각밖에 들지 않았습니다.

케이스의 미적인 부분만 리뷰하는 유투버분들과 다르게 케이스의 본질적인 기능인 보호기능을 잘 테스트해주시는 잇섭님을 보고 보험든게 없으니 세미 애플케어 대체비용으로 사용하자는 마인드로 구매했는데… 

다른 단점으로는
튼튼한 만큼 무거워서 핸드폰 2개만큼의 무게가 되고 맥세이프 충전도 되지 않습니다.
(맥세이프를 지원하도록 뒤를 의도적으로 얇게 만든 케이스가 아니면 일반적으로 전체적인 보호 케이스가 그렇습니다.)

케이스티 파이를 통해 느낀 점이 많았는데 이번 재광고는 아 쪼금은 아쉽다 느껴집니다."
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),내년 팀쿡 출범 10주년 6부터 나왔으니 16 & 애플워치 10주년 내년에 대대적인 변화가 있을듯 하네요 올해 15프로는 마지막 인덕션 모델이 될듯한 느낌이네요
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),케이스 까지 무게가 저거 밖에 안하다니 .. 저정도만해도 혁신이네 ㄷㄷ
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"아직까지 아이폰xs 모델을 사용하고있는데 이번에 15프로로 꼭 기변을 해야겠어요! 리뷰해주신 두 색상 모두 너무 이뻐서 색상은 고민되네요ㅎㅎ
좋은 리뷰 감사합니다!"
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"프로 실사용 후기 기다리고 있습니다 역시 iT 리뷰는 잇섭이죠 
지인짜 이번에는 아이폰으로 넘어가고 싶은데 c타입에 무게 가벼워지고 베젤 얇아진 거랑 다 진짜 너무 좋았는데 
발열에 파손이슈까지 들려와서 슬픕니다.
내 노트8 이젠 은퇴 시켜줘야 하는데.."
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"그래도 이번엔 디자인과 성능 둘다 최고는아니어도 적절히 높은수준으로 잘 만든것같음

갠취로 디자인은 X가 넘사..
물론 그만큼 크기대비 무게나 안정성은 바닥이었지만ㅋㅋ;;;
뒷통수 화이트 유리는 아직도 못놓아준 이유가 됨..

이번엔 최고의 디자인은 아니어도 티타늄 특유의 내구성 무게감이 성능쪽 점수를 올려줬으니 괜찮은것같음"
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"14프로와 15프로 맥세이프 자력,자석위치(카드지갑이 카메라섬에 걸리는지),충전속도 비교가 궁금합니다!!"
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"ㅋㅋㅋ. 새폰 새케이스 씌워서 떨어뜨려보는 것도 아니고 냅다 뒤로 내동댕잌ㅋㅋㅋㅋㅋㅋ.
역시 참리뷰어 잇섭님 인정합니다ㅋㅋㅋ"
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),아이폰 받자마자 냅다 던지는 잇섭 폼 미쳤다…잇섭이 저정도로 믿고 던지는 거면 케이스티파이 안살 수 없자낰ㅋㅋㅋㅋㅋㅋ
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),배터리랑 발열이슈도 다뤄주세요!
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),프로맥스 센서 커진 거 저조도애서 얼마나 괜찮아졌는지 프로랑 비교 영상 궁금해 죽을 거 같습니다 형님!!!
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"영상 화질 진짜 좋네요
14프맥 측면에 묻은 지문이랑 살짝 패인 것까지 진짜 생생하게 보입니다
항상 감사드려요!"
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),티타늄 재질 넘 좋고 색깔이랑 그립감 쩔어보이네요.. 무조건 지른다.. 글고 잇섭 아이폰 언박싱 폼 미춌다
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),케이스티파이 투명케이스는 개인적으로 돈값하는듯 아마 투명케이스에서 디자인이나 콜라보 유뮤에 따라 가격이 높아질텐데 기본 투명 케이스에 스티커 붙이는 방식이라 다 비슷할꺼임 난 그 기본투명케이스가 ㄹㅇ 돈값한다고 느껴짐 모든 종류의 투명케이스의 장점만 모아둠
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),돌앗다 개기대됨; 잇섭만을 위해 기다렸다 케이스티파이까지 함께 오다니 감사합니다...
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),케이티파이 광고 받는 잇섭 폼 미쳤다
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"발열과 기스 그리고 쓰로틀링까지
전작과 비교했을때 오히려 14가 더 좋다라는 평이 있어요 ㅠㅠ 고민된다.."
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),이번건 티타늄 적용 프로토타입 느낌입니다. 원래 초기 모델이 그렇지만 3나노 적용까지 겹쳐서 여러가지 문제가 나오네요. 13프로 쓰고 있는데 이번에 바꿀지 내년에 바꿀지 고민중입니다. 내년에는 가격인상 거의 확정인듯 싶지만요.
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"영상 잘 봤습니다 아이튠즈 사용할 때 c 타입하고 라이트닝 전송, 백업 속도 얼마나 차이 나는지 궁금하네요"
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"Pro Vs Pro Max
둘의 동영상 흔들림, 인물사진, 배경압축 이런게 너뮤 궁굼해요!!"
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),프로맥스 카메라 논란이 있던데 프로랑 구체적인 화질 및 화각 비교 부탁드립니다. 의외로 실망적이라는 평이 있더라구요. 아직 구체적인 비교는 많이 없더라구요. 부탁드리겠습니다¡
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"아이폰 프로맥스로 3x 찍은 사진과 프로로 3x찍은 사진 차이가 궁금합니다. 실제 야외에서 3x, 5x 뭘 더 많이 쓰게 될지도 궁금하네요"
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),퍼블 쓰고있는데 이번 블루는 조금 더 진해진 느낌이라 더 좋다
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),평소에 케이스 끼워서 쓰던 14프로맥스를 쌩폰으로 쓴다면 15프로맥스를 쓰는 것과 같은 무게를 느낄 수 있겠네요! 15프로맥스 안사도 되겠네..........사실 비싸서 스킵이지만...
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"발열, 변색, 기스등등 이슈가 많던데 좀 다뤄주셨으면 좋겠습니다."
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),ㅋㅋㅋ케이스 끼고 새폰 냅다 뒤로 던지는 갓섭.. 멋있습니다 ㅋㅋ
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),잇섭님 덕분에 프로맥스 케이스랑 강화유리 저렴하게 구매했어요 감사합니다
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"지금 다른 모든 나라에서 역대급 미친 인기라고 하더라고요. 이렇게 구하기 힘든적은 처음이었다고 ㄷㄷㄷ  
게다가 인도 UAE 같은 국가에서도 본격적으로 명품 맛을 봐버렸으니.."
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"15프맥이 더 내구성 안좋다는 소리있던데 후기 부탁드려요🫡
발열이슈도요!!"
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),케이스티파이는 원래 금액에 주고 사면 ㄹㅇ호구라는게 학계정설
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),xs에서 15 pro로 넘어갈거라 케이스티파이도 궁금했는데 타이밍 대박이에요 
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),15프로랑 15프로맥스 화질차이가 너무 궁금해요 0.5  1  2 기준일때 2배줌 카메라에서 미묘한차이가 있겠죠..??
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),"프맥 256 블루 티타늄 홍콩 직구한 거 27일 배대지 도착... 픽업은 모르겠지만 배송은 확실히 홍콩에서는 출시일에 받기 힘든 거 같네요... ㅋㅋ
그래도 같은 홍콩에서 직구한 애플워치9은 22일로 성공해서 다행..."
티타늄 컬러 내 선택은? 아이폰 15 프로&프로맥스 단순 언빡싱! (Feat.케이스티파이),영상내내 꾸준히 케이티파이로 말하는 잇섭 폼 미쳤다
